cusip,comp_conm,tic,factiva_tag,factiva_name,sim
06612010,BANKERS CORP,BKCO,bsavpa,"BANKERS CORP (NJ), bsavpax",0.709677419354839
06615710,BANKERS FIRST CORP,BNKF,bfcg,"Bankers First Corp, bfcgx",0.864864864864865
06622910,BANKERS LIFE HOLDING CORP,BLH.,bnklf,Bankers Life Holding Corp,1
06636510,BANKERS TRUST CORP,BT.2,,,
06643P10,BANKFINANCIAL CORP,BFIN,bkfinc,BankFinancial Corp,1
06644210,BANKFIRST CORP,BKFR,bnkfst,BankFirst Corp,1
06647010,BANKS.COM INC,BNNX,mbslgr,Banks.com Inc,1
06647F10,BANKRATE INC,RATE,intllf,Bankrate Inc,1
06648010,BANKS OF IOWA,BIOW.1,biow,"BANKS OF IOWA INC, biowx",0.709677419354839
06652510,BANNER AEROSPACE INC,BAR.2,banaer,"Banner Aerospace, Inc, banaerx",0.844444444444445
06652B10,BANKUNITED FINANCIAL CORP,BKUNQ,usava,BankUnited Financial Corp,1
06652K10,BANKUNITED INC,BKU,bankun,"BankUnited Inc., blgrou",0.823529411764706
06652N10,BANK7 CORP,BSVN,onzaga,"Bank7 Corp., seexc",0.782608695652174
06652V20,BANNER CORP,BANR,fsbwsb,Banner Corp,1
06654A10,BANKWELL FINANCIAL GROUP INC,BWFG,nwcann,"Bankwell Financial Group, Inc.",1
06682110,BANTA CORP,BN.2,bnta,"Banta Corp, bntax",0.782608695652174
06684910,BAR HARBOR BANKSHARES,BHB,brhbnk,Bar Harbor Bankshares Inc,0.904761904761905
06716010,BARBERS HAIRSTYLING FOR MEN,BBHF,coscut,"Barbers Hairstyling for Men & Women, coscutx",0.8
06738310,BARD (C.R.) INC,BCR,bardcr,"CR Bard Inc, berksr",0.615384615384615
06741910,BARDEN CORP,BARD,brden,"Barden Corp, brdenx",0.769230769230769
06751110,BARE ESCENTUALS INC,BARE,bsctua,"Bare Escentuals Inc., lilye",0.878048780487805
06751210,BAREFOOT INC,BARE.1,bareft,"Barefoot Inc, bareftx",0.774193548387097
06777410,BARNES & NOBLE INC,BKS,barnob,"Barnes & Noble Inc, dayhud",0.833333333333333
06777U10,BARNES & NOBLE EDUCATION INC,BNED,banoed,"Barnes & Noble Education, Inc., barnob",0.888888888888889
06780610,BARNES GROUP INC,B,brnes,Barnes Group Inc,1
06784610,BARNESANDNOBLE.COM INC,BNBN,,,
06805510,BARNETT BANKS INC,BBI.2,barnbk,"Barnett Banks Inc, barnbkx",0.82051282051282
06806210,BARNETT INC,BNTT.1,barnt,BARNETT INC,1
06822110,BARNWELL INDUSTRIES,BRN,brn,"Barnwell Industries Inc, brnx",0.818181818181818
06827710,BAROID CORP,BRC.2,bdroff,"Baroid Corp, bdroffx",0.740740740740741
06830610,BARR PHARMACEUTICALS INC,BRL,barlab,"Barr Pharmaceuticals, Inc.",1
06831310,BARRA INC,BARZ.,barcal,Barra Inc,1
06832310,BARRACUDA NETWORKS INC,CUDA,barnet,Barracuda Networks Inc,1
06846310,BARRETT BUSINESS SVCS INC,BBSI,barbss,"Barrett Business Services Inc, bksmrh",0.821428571428571
06848020,BARRETT RESOURCES CORP,BRR.2,barre,"Barrett Resources Corp, barrex",0.869565217391304
06850960,BARRINGER TECHNOLOGIES,BARR,barr,"BARRINGER TECHNOLOGIES INC, barrx",0.823529411764706
06850R10,BARRIER THERAPEUTICS INC,BTRX.,barirt,Barrier Therapeutics Inc,1
06879810,BARRY (R G) CORP,DFZ,bryrg,RG Barry Corp,0.818181818181818
06968910,BARUCH-FOSTER CORP,BFO.1,bfo,"BARUCH FOSTER CORP, bfox",0.888888888888889
06974410,BARZEL INDUSTRIES INC,TPUTQ,symtry,Barzel Industries Inc.,1
06977930,BASE TEN SYSTEMS,3BASEA,bstnsy,Base Ten Systems Inc,0.875
06983610,BASIC AMERICAN MEDICAL INC,BAMI,bamed,"BASIC AMERICAN MEDICAL, bamedx",0.8
06985P20,BASIC ENERGY SERVICES INC,BAS,siewel,Basic Energy Services Inc,1
07010710,BASIN EXPLORATION INC,BSNX,baexp,"Basin Exploration, Inc., baexpx",0.869565217391304
07011T30,BASIN WATER INC,BWTRQ,bsnwi,Basin Water Inc,1
07020310,BASSETT FURNITURE INDS,BSET,bsett,Bassett Furniture Industries Inc,0.8
07159310,BATTLE MOUNTAIN GOLD CO,BMG.1,batmo,"BATTLE MOUNTAIN GOLD, batmox",0.863636363636364
07162510,EDDIE BAUER HOLDINGS INC,EBHIQ,spieg,"Eddie Bauer Holdings, Inc., otvers",0.88
07177310,BAXANO SURGICAL INC,BAXSQ,tranoi,Baxano Surgical Inc.,1
07181310,BAXTER INTERNATIONAL INC,BAX,btl,"Baxter International Inc, btlx",0.875
07203N10,BAY BANCSHARES INC,BAYB,baybnc,BAY BANCSHARES INC,1
07203T10,BAY BANCORP INC,BYBK,clltb,Bay Bancorp Inc.,1
07250010,BAY NATIONAL CORP,BAYN,bybnk,"Bay National Corp, hemdia",0.833333333333333
07251010,BAY NETWORKS INC,BAY.3,,,
07261110,BAY ST BANCORP INC,BYS,baystb,Bay State Bancorp Inc,0.914285714285714
07261260,BAY STATE GAS,BGC.2,baystt,"Bay State Gas Company, baysttx",0.709677419354839
07270010,BAYARD DRILLING TECHNOLOGIES,BDI.2,bardrt,"BAYARD DRILLING TECHNOLOGIES INC, chspke",0.838709677419355
07272310,BAYBANKS INC,BBNK.,baybnk,"BayBanks Inc, baybnkx",0.774193548387097
07272810,BAYCORP HOLDINGS CORP,MWH.1,,,
07272M10,BAYCOM CORP,BCML,,,
07278810,BAYLAKE CORP,BYLK,baylc,Baylake Corp,1
07288310,BAYONNE BANCSHARES,FSNJ.,fsbpnj,BAYONNE BANCSHARES INC,0.894736842105263
07327110,BAZAARVOICE INC,BV.1,bazaai,"Bazaarvoice Inc, beanl",0.857142857142857
07330210,B/E AEROSPACE INC,BEAV,,,
07330810,BE FREE INC,BFRE.,befree,"Be Free Inc, geoci",0.8
07330910,BE INC,BEOSZ,beinc,Be Inc,1
07332510,BEA SYSTEMS INC,BEAS,beasys,BEA Systems Inc,1
07358210,BEACON FEDERAL BANCORP INC,BFED,beafed,Beacon Federal Bancorp Inc,1
07367720,BEACON POWER CORP,BCONQ,bcnpwr,Beacon Power Corp,1
07368510,BEACON ROOFING SUPPLY INC,BECN,beacrf,"Beacon Roofing Supply, Inc., blwill",0.884615384615385
07373010,BEAM INC,BEAM,,,
07384410,BEAR STATE FINANCIAL INC,BSF,ffbark,Bear State Financial Inc.,1
07390210,BEAR STEARNS COMPANIES INC,BSC.1,berstn,The Bear Stearns Companies LLC,0.789473684210526
07401410,BEASLEY BROADCAST GROUP INC,BBGI,bbphil,Beasley Broadcast Group Inc,1
07465510,BEAUTICONTROL COSMETICS INC,BUTI,beauco,"BEAUTICONTROL COSMETICS INC, beaucox",0.88135593220339
07473010,BEAUTY LABS INC,3LABB,bealab,"Beauty Labs Inc., bealabx",0.8
07556Q88,BEAZER HOMES USA INC,BZH,,,
07557120,BEBE STORES INC,BEBE,bebe,"bebe stores, inc",1
07581110,BECKMAN COULTER INC,BEC,bekman,Beckman Coulter Inc.,1
07588710,BECTON DICKINSON & CO,BDX,bekdik,Becton Dickinson & Co,1
07589610,BED BATH & BEYOND INC,BBBY,bedbab,"Bed Bath & Beyond Inc, bedbabx",0.829268292682927
07601410,BEDFORD BANCSHARES INC,BFSB.1,bdfdb,Bedford Bancshares Inc,1
07734730,BEL FUSE INC,BELFB,belfu,"Bel Fuse Inc, belfux",0.785714285714286
07741010,BELCO OIL & GAS CORP,BOG.,blcog,Belco Oil & Gas Corp,1
07745410,BELDEN INC,BDC,bwcusa,"Belden Inc, cbldst",0.769230769230769
07790210,BELL BANCORP INC,BELL,belban,"BELL BANCORP INC, belbanx",0.810810810810811
07790310,BELL SPORTS CORP,9896B,,,
07813710,BELL MICROPRODUCTS INC,BELM,,,
07986010,BELLSOUTH CORP,BLS,blsatt,"BellSouth Corp, blsattx",0.787878787878788
08016210,BELMONT BANCORP,BLMT.,,,
08038110,BELMONT HOMES INC,BHIX,belmcn,Belmont Homes Inc,1
08055510,BELO CORP   COM,BLC,,,
08117810,BELVEDERE CORP,BLV.1,blvd,"Belvedere Corp, blvdx",0.838709677419355
08143710,BEMIS CO INC,BMS,bmis,"Bemis Co Inc, bmisx",0.814814814814815
08149910,BEN FRANKLIN RETAIL STORES,BFRSQ,benfrk,"Ben Franklin Retail Stores, benfrkx",0.867924528301887
08160310,BENCHMARQ MICROELECTRONICS,BMRQ,bmarq,Benchmarq Microelectronics,1
08160H10,BENCHMARK ELECTRONICS INC,BHE,bchmk,"Benchmark Electronics, Inc., bchmkx",0.888888888888889
08171T10,BENEFICIAL BANCORP INC,BNCL,bmbcrp,"Beneficial Mutual Bancorp, Inc., bsavbk",0.777777777777778
08172110,BENEFICIAL CORP,BNL.1,benf,"Beneficial Company LLC, benfx",0.705882352941176
08180D10,BENEFITFOCUS INC,BNFT,bcoinc,"Benefitfocus.com, Inc., datadt",0.780487804878049
08204710,BENIHANA INC,BNHN,bnhn,Benihana Inc,1
08207310,BENJAMIN FRANKLIN BANCORP,BFBC,benfbm,"Benjamin Franklin Bancorp, Inc",0.92
08248710,BENSON FINANCIAL CORP,BFCX,benfin,"Benson Financial Corp, nwbc",0.904761904761905
08264110,BENTHOS INC,BTHS,bnths,"Teledyne Benthos Inc, bnthsx",0.611111111111111
08264210,BENTLEY INTERNATIONAL INC,3BNTL,megcrd,Bentley International Inc,1
08265710,BENTLEY PHARMACEUTICALS,BNT.3,blmc,"Bentley Pharmaceuticals Inc, blmpie",0.814814814814815
08372L10,BERG ELECTRONICS CORP,BEI.1,brgelc,BERG ELECTRONICS CORP,1
08373910,BERGEN BRUNSWIG CORP,BBC.1,bergbr,"Bergen Brunswig Corp, bergbrx",0.837209302325581
08403740,BERGER HOLDINGS LTD,BGRH,lcc,"Berger Holdings Inc, lccx",0.769230769230769
08442310,BERKLEY (W R) CORP,WRB,bkly,WR Berkley Corp,0.846153846153846
08459720,BERKSHIRE BANCORP INC,BERK,colas,Berkshire Bancorp Inc,1
08464410,BERKSHIRE ENERGY RESOURCES,BERK.,bgas,BERKSHIRE ENERGY RESOURCES,1
08467070,BERKSHIRE HATHAWAY,BRK.B,bkht,"Berkshire Hathaway Inc, bkhtx",0.790697674418605
08468010,BERKSHIRE HILLS BANCORP INC,BHLB,bkhlbn,Berkshire Hills Bancorp Inc,1
08520F10,BERLITZ INTERNATIONAL INC,BTZ.1,,,
08579W10,BERRY GLOBAL GROUP INC,BERY,berpla,"Berry Plastics Group Inc., apolmn",0.666666666666667
08651610,BEST BUY CO INC,BBY,bstbuy,"Best Buy Co Inc, bstbuyx",0.787878787878788
08654810,BEST POWER TECHNOLOGY,BPTI,bstpow,"BEST POWER TECHNOLOGY INC, bstpowx",0.775510204081633
08657910,BEST SOFTWARE INC,BEST.1,bstprg,Best Software Inc (VA),1
08658210,BESTOP INC,BTOP.,bstop,"Bestop Inc, bstopx",0.769230769230769
08658510,BET HOLDINGS INC,BTV.1,blactv,"BET Holdings Inc, blactvx",0.810810810810811
08725710,BETHLEHEM CORP,BEHP,beth,"Bethlehem Corporation, bethx",0.68421052631579
08750910,BETHLEHEM STEEL CORP,3BHMSQ,,,
08777910,BETZDEARBORN INC,BTL.1,btz,BetzDearborn Inc,1
08782240,BEV-TYME INC,BEVT,,,
08783010,BEVERLY BANCORPORATION INC,BEVB.1,bevban,Beverly Bancorporation Inc,1
08786610,BEVERLY HILLS BANCORP INC,BHBCQ,wlshrf,Beverly Hills Bancorp Inc,1
08811510,BEVERLY NATIONAL CORP,BNV,bevnat,Beverly National Corp,1
08860E30,BEYOND.COM CORP,BYNDQ,,,
08861T20,BG MEDICINE INC,BGMD,bgenom,"BG Medicine Inc, glxo",0.875
08873410,BIC CORP,BIC.,,,
08883T20,BIDZ.COM INC,BIDZ,bidzci,"BIDZ.com, Inc.",1
08889110,BIG B INC,BIGB,bbig,"Big B Inc, bbigx",0.761904761904762
08907230,BIG BUCK BREWERY&STEAKHOUSE,BBUCQ,michbr,"Big Buck Brewery & Steakhouse, Inc.",0.923076923076923
08909810,BIG CITY RADIO INC,BCYRA,bgcyrd,Big City Radio Inc,1
08915910,BIG FLOWER HOLDINGS INC,BGF.1,,,
08915P10,BIG 5 SPORTING GOODS CORP,BGFV,bigsg,Big 5 Sporting Goods Corp,1
08916510,BIG FOOT FINANCIAL CORP,BFFC,bigftf,Big Foot Financial Corp,1
08930210,BIG LOTS INC,BIG,costc,Big Lots Inc,1
08932420,BIG O TIRES INC,BIGO,tiri,"BIG O TIRES INC, tirix",0.838709677419355
08975050,BIGBAND NETWORKS INC,BBND,bigban,BigBand Networks Inc,1
08986R30,BIGLARI HOLDINGS INC,BH,stak,Biglari Holdings Inc.,1
08989310,BIGMAR INC,BGMR,bigmin,Bigmar Inc,1
09032710,BINDVIEW DEVELOPMENT CORP,BVEW,lansup,Bindview Development Corp,1
09043310,BINGHAM FINANCIAL SERVICES,3BFSC,bghfns,Bingham Financial Services Corp,0.923076923076923
09056910,BIO-MEDICUS INC,BMDS,bmedi,"Bio Medicus Inc, bmedix",0.823529411764706
09056A10,BIO-DENTAL TECHNOLOGIES CORP,BDTC,biodtl,"Bio-Dental Technologies Corp, biodtlx",0.87719298245614
09057220,BIO-RAD LABORATORIES INC,BIO,biob,"Bio-Rad Laboratories Inc, biobx",0.848484848484848
09057G60,BIO REFERENCE LABS,BRLI,medmob,Bio Reference Laboratories Inc,0.888888888888889
09057N30,BIO-PATH HOLDINGS INC,BPTH,ogdglf,Bio-Path Holdings Inc,1
09058710,BIOCRAFT LABORATORIES INC,BCL.1,bicft,"BIOCRAFT LABORATORIES INC, bicftx",0.842105263157895
09058M10,BIOANALYTICAL SYSTEMS INC,BASI,basio,Bioanalytical Systems Inc,1
09058V10,BIOCRYST PHARMACEUTICALS INC,BCRX,biocst,Biocryst Pharmaceuticals Inc,1
09059N10,BIOENVISION INC,BIVN,bienvn,Bioenvision Inc,1
09059T20,BIOJECT MEDICAL TECHNOLOGIES,BJCT,biojem,Bioject Medical Technologies Inc,0.928571428571429
09060J10,BIODELIVERY SCIENCES INTL,BDSI,bsii,BioDelivery Sciences International Inc,0.92
09060P10,BIOMATRIX INC,BXM,bmatri,"Biomatrix Inc, bmatrix",0.787878787878788
09061E10,BIOMEDICAL WASTE SYSTEMS INC,BIOW,biomws,"BIOMEDICAL WASTE SYSTEMS INC, biomwsx",0.88135593220339
09061G10,BIOMARIN PHARMACEUTICAL INC,BMRN,biomph,"Biomarin Pharmaceutical Inc, glykob",0.896551724137931
09061H30,BIOMERICA INC,BMRA,nmsi,Biomerica Inc,1
09062W20,BIOLIFE SOLUTIONS INC,BLFS,crmsi,BioLife Solutions Inc,1
09062X10,BIOGEN INC,BIIB,idecph,Biogen Idec Inc,0.833333333333333
09063Q10,BIONOVA HOLDING CORP,BVAH,dnahld,Bionova Holding Corp,1
09064320,BIONOVO INC,BNVIQ,lueint,Bionovo Inc,1
09064810,BIOPLASTY INC,3BPSY,genl,"BIOPLASTY INC, genlx",0.838709677419355
09064Q10,BIONX IMPLANTS INC,BINX,bnximp,Bionx Implants Inc,1
09064X10,BIOMIMETIC THERAPEUTICS INC,BMTI,bmetrz,"BioMimetic Therapeutics Inc, deut",0.928571428571429
09065910,BIOSAFETY SYSTEMS INC,BSSI.,bisafe,BIOSAFETY SYSTEMS INC,1
09065G10,BIOFORM MEDICAL INC,BFRM,armdc,Artes Medical Inc,0.705882352941176
09065H40,BIOPURE CORP,BPURQ,bioprc,Biopure Corp,1
09066H10,BIOSOURCE INTERNATIONAL INC,BIOI.,bioso,BioSource International Inc,1
09066N20,BIOSYS INC,BISYQ,bisyss,"BIOSYS INC, bisyssx",0.740740740740741
09066T10,BIOWHITTAKER INC,BWI,biowhk,"BIOWHITTAKER INC, biowhkx",0.82051282051282
09066V10,BIOSPHERE MEDICAL INC,BSMD,bisepr,"BioSphere Medical Inc, spcor",0.888888888888889
09066Y10,BIOTRANSPLANT INC,BTRNQ,biotrn,Biotransplant Inc,1
09067210,BIOTELEMETRY INC,BEAT,crdnin,BioTelemetry Inc.,1
09067610,BIOVERIS CORP,BIOV.1,,,
09067830,BIOSTAR PHARMACEUTICALS INC,BSPM,bsphmc,Biostar Pharmaceuticals Inc.,1
09071B10,BIOCLINICA INC,BIOC.1,bioimg,BioClinica Inc.,1
09072Q10,BIOAMBER INC,BIOAQ,biombr,BioAmber,0.8
09073M10,BIO-TECHNE CORP,TECH,tchnc,Bio-Techne Corp.,1
09073N20,BIOSIG TECHNOLOGIES INC,BSGM,,,
09074B10,BIOHITECH GLOBAL INC,BHTG,,,
09075P10,BIOXCEL THERAPEUTICS,BTAI,bxcpts,"BioXcel Therapeutics Inc, seexc",0.808510638297872
09076310,BIRD CORP,BIRD,brdson,"Bird Corp, brdsonx",0.695652173913044
09081710,BIRD MEDICAL TECHNOLOGIES,BMTI.1,birdmd,"Bird Medical Technologies Inc, birdmdx",0.807017543859649
09090910,BIO-LOGIC SYSTEMS CORP,BLSC,blscs,Bio-logic Systems Corp,1
09091120,BIOLASE INC,BIOL,lasent,Biolase Technology Inc,0.6875
09091510,BIOTECHNICA INTL INC,3BIOT.,bioin,"BIOTECHNICA INTERNATIONAL INC, bioinx",0.863636363636364
09094510,BIOSITE INC,BSTE,,,
09095110,BIORELIANCE CORP,BREL,brelus,BioReliance Corp,1
09125010,BIRMINGHAM STEEL CORP,3BIRS,birmst,Birmingham Steel Corp,1
09131110,BIRTCHER MEDICAL SYSTEMS,BIRT.1,birt,"BIRTCHER MEDICAL SYSTEMS INC, birtx",0.830188679245283
09173610,BITSTREAM INC,BITS,,,
09179010,BIZMART INC,BZMT,bzmrt,"BIZMART INC, bzmrtx",0.785714285714286
09179710,BLACK & DECKER CORP,BDK,,,
09180C10,BJ'S RESTAURANTS INC,BJRI,chgpiz,"BJ's Restaurants Inc., erwn",0.9
09182610,BLACK BOX CORP,BBOX,mbcom,Black Box Corporation,0.774193548387097
09193550,BLACKBOARD INC,BBBB,blkbor,"Blackboard Inc, mcrost",0.823529411764706
09211310,BLACK HILLS CORP,BKH,bhpl,"Black Hills Corporation, bhplx",0.7
09214010,BLACK INDUSTRIES INC,BLAK.,blakin,"BLACK INDUSTRIES INC, blakinx",0.844444444444445
09215C10,BLACK KNIGHT INC,BKI,,,
09227Q10,BLACKBAUD INC,BLKB,blkbd,Blackbaud Inc,1
09239B10,BLACKLINE INC,BL,,,
09247X10,BLACKROCK INC,BLK,blaman,BlackRock Inc.,1
09282810,BLAIR CORP,BL.1,newpo,Blair Corp,1
09353210,BLESSINGS CORP,BCO.1,bco,"BLESSINGS CORPORATION, bcox",0.702702702702703
09353810,BLIMPIE INTL INC,BLM.1,blmpie,Blimpie International Inc,1
09354A10,BLINK CHARGING CO,BLNK,nimcpk,"Blink Charging Co., ikea",0.882352941176471
09364410,BLOCK DRUG,BLOCA,bldr,"Block Drug Company, bldrx",0.72
09369810,BLONDER TONGUE LABS INC,BDR,,,
09371210,BLOOM ENERGY CORP,BE,ionac,"Bloom Energy Corporation, goog",0.731707317073171
09423510,BLOOMIN' BRANDS INC,BLMN,,,
09518010,BLOUNT INTL INC,BLT,blinc,"Blount International, Inc",1
09522410,BLOWOUT ENTERTAINMENT INC,BLWTQ,bloent,BlowOut Entertainment Inc,1
09522910,BLUCORA INC,BCOR,,,
09530610,BLUE BIRD CORP,BLBD,,,
09531U10,BLUE BUFFALO PET PRODUCTS,BUFF,,,
09534T50,BLUE COAT SYSTEMS INC,BCSI,cachef,"Blue Coat Systems Inc, ptpro",0.883720930232558
09557310,BLUE HILLS BANCORP INC,BHBK,bhbcrp,"Blue Hills Bancorp, Inc.",1
09560210,BLUE HOLDINGS INC,BLHI,mjtc,Blue Holdings Inc,1
09569850,BLUE MARTINI SOFTWARE INC,BLUE.2,blumrt,Blue Martini Software Inc,1
09578R10,BLUE NILE INC,NILE,blnile,Blue Nile Inc.,1
09581110,BLUE RHINO CORP,RINO.1,blurh,Blue Rhino Corp,1
09602P10,BLUE RIVER BANCSHARES INC,BRBI,blrvbc,Blue River Bancshares Inc,1
09608110,BLUE WAVE SYSTEMS INC,BWSI,,,
09609G10,BLUEBIRD BIO INC,BLUE,genxph,"bluebird bio, Inc., prnuni",0.833333333333333
09622730,BLUEFLY INC,BFLY,pirul,Bluefly Inc,1
09623P10,BLUESTONE SOFTWARE INC,BLSW.1,blstof,Bluestone Software Inc,1
09624H20,BLUELINX HOLDINGS INC,BXC,,,
09627Y10,BLUEPRINT MEDICINES CORP,BPMC,vbqnfj,Blueprint Medicines Corporation,0.862745098039216
09643P20,BLYTH INC,BTH,blycon,"Blyth Inc, mcwl",0.818181818181818
09661210,BOARDWALK CASINO INC,BWLK,bwalc,BOARDWALK CASINO INC,1
09661Q10,BOARDWALK BANCORP INC,BORD,boardb,Boardwalk Bancorp Inc.,1
09676110,BOB EVANS FARMS,BOBE,bobev,Bob Evans Farms Inc,0.866666666666667
09688T10,BOCA RESORTS INC,RST.2,fpanth,Boca Resorts Inc,1
09689210,BODISEN BIOTECH INC,BBCZ,strbid,Bodisen Biotech Inc,1
09689410,BODY DRAMA INC,BDRM,bodyd,"BODY DRAMA INC, bodydx",0.8125
09702310,BOEING CO,BA,boeing,"The Boeing Company, boeingx",0.615384615384615
09718910,BOGEN COMMUNICATIONS INTL,BOGN,egac,Bogen Communications International Inc,0.92
09720520,BOGERT OIL CO,BOGO,bogo,"BOGERT OIL COMPANY, bogox",0.814814814814815
09732910,BOHEMIA INC,BOHM,bohm,"Bohemia Inc, bohmx",0.814814814814815
09738U10,BOIS D ARC ENERGY INC,BDE.,boidel,"Bois d'Arc Energy LLC, comock",0.780487804878049
09739C10,BOINGO WIRELESS INC,WIFI,boinw,"Boingo Wireless Inc, ethlnk",0.857142857142857
09739D10,BOISE CASCADE CO,BCC,,,
09746Y10,BOISE INC,BZ,adiiac,"Boise Inc., bcscdl",0.75
09748810,BOJANGLES' INC,BOJA,bojres,"Bojangles' Restaurants, Inc., nasdaq",0.604651162790698
09751910,BOLDER TECHNOLOGIES CORP,BOLDQ,bldrtc,Bolder Technologies Inc,1
09767610,BOLLINGER INDUSTRIES INC,BOLL,bollin,Bollinger Industries Inc,1
09776J10,BON-TON STORES INC,BONTQ,bonton,Bon-Ton Stores Inc,1
09779340,BONANZA CREEK ENERGY INC,BCEI,bnnzce,"Bonanza Creek Energy, Inc.",1
09788210,BOND INTL GOLD,7568B,bingol,"BOND INTERNATIONAL GOLD INC, bingolx",0.685714285714286
09789410,BONDED MOTORS INC,3BMTRE,bondmo,Bonded Motors Inc,1
09792410,BOMBAY CO INC,BBAO,tabnd,"Bombay Co Inc, tabndx",0.8
09793710,BOLLE INC,BLE.2,,,
09807210,BONE CARE INTERNATIONAL INC,BCII.1,bncntl,"Bone Care International Inc, glxo",0.888888888888889
09852320,BONRAY DRILLING CORP,BNRY,bnry,"BONRAY DRILLING CORPORATION (OK), bnryx",0.72
09852W10,BONTEX INC,BOTX,gbfh,Bontex Inc,1
09857010,BOOKS-A-MILLION INC,BAMM,bammus,"Books-A-Million Inc, bammusx",0.829268292682927
09857L10,BOOKING HOLDINGS INC,BKNG,,,
09858610,BOOLE & BABBAGE INC,BOOL,boob,"BOOLE AND BABBAGE INC (CA), boobx",0.761904761904762
09858810,BOOMTOWN INC,BMTN,boomic,BOOMTOWN INC.,1
09925710,BOONTON ELECTRONICS CORP,3BOON,boon,"BOONTON ELECTRONICS CORP, boonx",0.897959183673469
09940610,BOOT BARN HOLDINGS INC,BOOT,btoobr,"BootBarn Inc, seexc",0.648648648648649
09946950,BOOTS & COOTS INC,WEL,boocoo,Boots & Coots Inc.,1
09970910,BORDERS GROUP INC,BGPIQ,,,
09970L10,BORDERFREE INC,BRDR,efouxu,"Borderfree Inc., menw",0.875
09972410,BORGWARNER INC,BWA,bwaut,BorgWarner Inc.,1
09984910,BORLAND SOFTWARE CORP,BORL,brlin,"Borland Software Corporation, intnth",0.745098039215686
10001P10,BORON LEPORE & ASSOCS,BLPG.,borpor,Boron LePore & Associates,0.894736842105263
10053410,BOSTON ACOUSTICS INC,BOSA,bosac,Boston Acoustics Inc,1
10054810,BOSTON BANCORP,SBOS,sbsb,"Boston Bancorp, sbsbx",0.838709677419355
10055710,BOSTON BEER INC,SAM,bosb,Boston Beer Company Inc,0.933333333333333
10057810,BOSTON CHICKEN INC,BCHXQ,bozchk,Boston Chicken Inc,1
10058210,BOSTON COMMUNICATIONS GROUP,BCGI,belatt,"Verizon Communications Inc., belattx",0.631578947368421
10059310,BOSTON DIGITAL CORP,3BDTL,bodig,"Boston Digital Corporation, bodigx",0.723404255319149
10104410,BOSTON OMAHA CORP,BOMN,rwedp,Boston Omaha Corp,1
10113710,BOSTON SCIENTIFIC CORP,BSX,,,
10114330,BOSTON TECHNOLOGY INC,BSN,bostec,"Boston Technology Inc, bostecx",0.851063829787234
10117810,BOSTONFED BANCORP INC,BFD.1,bosban,Bostonfed Bancorp Inc,1
10138810,BOTTOMLINE TECHNOLOGIES INC,EPAY,btmln,"Bottomline Technologies (DE) Inc, onyxsf",0.866666666666667
10140510,BOULDER BRANDS INC,BDBD,,,
10170620,BOUNDLESS CORP,BDLS,alquot,"Boundless Corporation, att",0.722222222222222
10256510,BOWL AMERICA INC,BWL.A,boai,"Bowl America Inc, boaix",0.857142857142857
10304310,BOWNE & CO INC,BNE,bne,Bowne & Co Inc,1
10316T10,BOX INC,BOX,,,
10319710,BOXLIGHT CORP,BOXL,boxlgt,Boxlight Corp,1
10325510,BOYD BROS TRANSPORTATION INC,BOYD.,boydus,Boyd Brothers Transportation Inc,0.928571428571429
10330410,BOYD GAMING CORP,BYD,boydg,Boyd Gaming Corp,1
10335410,BOYDS COLLECTION LTD,BOYD,boydb,The Boyds Collection Ltd,0.923076923076923
10335810,BOYDS WHEELS INC,BYDSQ,bydswh,"Boyds Wheels, Inc.",1
10449920,BRADLEES INC,BLEEQ,,,
10467410,BRADY CORP,BRC,brdyad,"BRADY COMPANY (ADV), brdywh",0.64
10501E20,BRAINSTORM CELL THERAPEUTICS,BCLI,withnc,Brainstorm Cell Therapeutics Inc.,0.928571428571429
10502710,BRAINTREE SAVINGS BANK,BTSB,brntsb,"BRAINTREE SAVINGS BANK, brntsbx",0.851063829787234
10503130,BRAKE HEADQUARTERS USA INC,BHQU,sanaut,Brake Headquarters USA Inc,1
10530310,BRANDON SYSTEMS CORP,BRA.2,bransy,"BRANDON SYSTEMS CORPORATION, bransyx",0.72
10531R10,BRANDPARTNERS GROUP INC,BPTR,fperf,BrandPartners Group Inc,1
10553F10,BRASS EAGLE INC,XTRM.1,braseg,Brass Eagle Inc,1
10565110,BRAUN CONSULTING INC,BRNC.1,brauco,Braun Consulting Inc,1
10575520,BRAZIL FAST FOOD CORP,BOBS,,,
10676410,BREEZE-EASTERN CORP,BZC,trtc,Breeze-Eastern Corporation,0.829268292682927
10706110,BRENCO INC,BREN,bren,"BRENCO INC, brenx",0.8
10721110,BRENTON BANKS INC,BRBK,brbk,"Brenton Banks Inc, brbkx",0.864864864864865
10782M10,BRIAZZ INC,BRZZQ,brzz,"Briazz, Inc.",1
10803010,BRIDGE CAPITAL HOLDINGS,BBNK,bbsv,Bridge Capital Holdings,1
10805710,BRIDGE TECHNOLOGY INC,BRDG,britec,"Bridge Technology Inc, itply",0.888888888888889
10805810,BRIDGE VIEW BANCORP,BVB,brdvwb,Bridge View Bancorp,1
10805U10,BRIDGE STREET FINANCIAL INC,OCNB.1,oswegb,Bridge Street Financial Inc,1
10807Q70,BRIDGELINE DIGITAL INC,BLIN,brsofi,"Bridgeline Digital, Inc., silivb",0.875
